id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_100280,DOMU,VUWJ,2025/5/31 12:50,2025/5/31 14:55,738,Aft_10111,121
Flt_100281,DOMU,HEJY,2025/5/31 18:50,2025/5/31 22:40,738,Aft_10111,237
Flt_100282,BBZB,HEJY,2025/5/31 12:10,2025/5/31 14:15,738,Aft_10049,125
Flt_100283,NLLA,XLHA,2025/5/31 8:15,2025/5/31 12:05,738,Aft_10035,214
Flt_100284,DOMU,OXSQ,2025/5/31 7:05,2025/5/31 8:55,738,Aft_10022,102
Flt_100285,EYWR,FVJZ,2025/5/31 8:45,2025/5/31 11:15,7M8,Aft_10120,160
Flt_100286,NYOP,DOMU,2025/5/31 0:30,2025/5/31 6:20,7M8,Aft_10001,315
Flt_100287,WKDC,DOMU,2025/5/31 12:55,2025/5/31 16:45,7M8,Aft_10001,222
Flt_100288,MPYS,EYWR,2025/5/31 9:50,2025/5/31 11:50,738,Aft_10015,120
Flt_100289,HGHY,ZDHU,2025/5/31 13:55,2025/5/31 16:35,738,Aft_10121,165
Flt_100290,NLLA,EYWR,2025/5/31 21:50,2025/5/31 23:55,738,Aft_10076,119
Flt_100291,XLOC,AAHN,2025/5/31 10:10,2025/5/31 12:10,7M8,Aft_10077,104
Flt_100292,FXWC,AAHN,2025/5/31 17:55,2025/5/31 20:35,738,Aft_10053,144
Flt_100293,EYWR,XLHA,2025/5/31 13:45,2025/5/31 16:50,738,Aft_10042,202
Flt_100294,AAHN,NLLA,2025/5/31 9:45,2025/5/31 12:40,738,Aft_10009,164
Flt_100295,VWIM,OETZ,2025/5/31 12:05,2025/5/31 15:20,7M8,Aft_10089,187
Flt_100298,OIQN,HZPW,2025/5/29 20:45,2025/5/29 22:15,738,Aft_10005,86
Flt_100299,UFCB,NLLA,2025/5/29 19:35,2025/5/29 21:55,738,Aft_10003,140
Flt_100300,LLZL,MCWT,2025/6/1 11:40,2025/6/1 14:50,7M8,Aft_10066,188
Flt_100301,EYWR,VGVC,2025/6/1 11:15,2025/6/1 13:50,738,Aft_10060,170
Flt_100302,MCWT,HIUP,2025/6/1 9:45,2025/6/1 14:00,738,Aft_10092,252
Flt_100303,EYWR,WKDC,2025/5/29 13:55,2025/5/29 16:40,738,Aft_10014,157
Flt_100304,VWIM,OETZ,2025/6/1 12:05,2025/6/1 15:20,7M8,Aft_10089,187
Flt_100305,HZPW,QLPO,2025/5/29 15:20,2025/5/29 18:00,738,Aft_10122,157
Flt_100306,HZPW,YITW,2025/6/1 7:40,2025/6/1 10:45,738,Aft_10112,188
Flt_100307,OETZ,DOMU,2025/5/29 12:35,2025/5/29 15:25,7M8,Aft_10123,166
Flt_100308,HIUP,QGSX,2025/6/1 10:45,2025/6/1 12:55,738,Aft_10012,126
Flt_100309,HZPW,XLHA,2025/6/1 7:50,2025/6/1 10:55,7M8,Aft_10050,196
Flt_100310,FGIR,DOMU,2025/6/1 12:30,2025/6/1 15:35,738,Aft_10122,189
Flt_100311,KKME,MCVK,2025/6/1 8:10,2025/6/1 12:50,738,Aft_10103,273
Flt_100312,KKME,HZPW,2025/6/1 20:55,2025/6/1 23:25,738,Aft_10045,133
Flt_100313,DOMU,SJQD,2025/5/29 8:20,2025/5/29 10:10,738,Aft_10033,91
Flt_100314,DOMU,OKJK,2025/5/29 8:20,2025/5/29 10:35,7M8,Aft_10086,142
Flt_100315,NLLA,YAFY,2025/6/1 17:30,2025/6/1 19:40,738,Aft_10035,123
Flt_100316,EYWR,BBZB,2025/6/1 19:00,2025/6/1 20:45,738,Aft_10124,105
Flt_100317,SJQD,DOMU,2025/6/1 11:10,2025/6/1 12:50,738,Aft_10040,105
Flt_100318,GLHV,VWIM,2025/6/1 15:30,2025/6/1 18:20,7M8,Aft_10068,149
Flt_100319,HZPW,HIUP,2025/6/1 17:05,2025/6/1 18:50,738,Aft_10088,110
Flt_100320,HZPW,UXVH,2025/5/29 10:55,2025/5/29 13:30,738,Aft_10097,153
Flt_100321,KKME,AAHN,2025/5/29 10:55,2025/5/29 13:20,738,Aft_10125,134
Flt_100322,HZPW,HEXD,2025/5/29 8:35,2025/5/29 11:20,738,Aft_10081,160
Flt_100323,VOXP,HZPW,2025/5/29 22:25,2025/5/29 23:55,738,Aft_10051,85
Flt_100324,OKJK,DOMU,2025/5/29 18:15,2025/5/29 20:30,738,Aft_10043,145
Flt_100325,HIUP,ISKH,2025/5/29 9:55,2025/5/29 11:40,738,Aft_10024,97
Flt_100326,DOMU,HEXD,2025/5/29 13:50,2025/5/29 16:55,738,Aft_10057,172
Flt_100327,LLZL,YAFY,2025/5/29 7:10,2025/5/29 9:50,738,Aft_10061,161
Flt_100328,WJBA,OXSQ,2025/6/1 13:10,2025/6/1 15:50,738,Aft_10042,141
Flt_100329,KKME,AAHN,2025/6/1 10:55,2025/6/1 13:20,738,Aft_10106,134
Flt_100330,FVJZ,DOMU,2025/6/1 16:55,2025/6/1 20:05,738,Aft_10008,156
Flt_100331,EYWR,KKME,2025/6/1 12:50,2025/6/1 15:45,738,Aft_10029,170
Flt_100332,OETZ,KKME,2025/5/29 7:20,2025/5/29 10:05,738,Aft_10126,178
Flt_100333,UCKP,VWIM,2025/6/1 19:10,2025/6/1 21:20,738,Aft_10115,121
Flt_100334,QGSX,NLLA,2025/6/1 12:45,2025/6/1 15:20,738,Aft_10084,159
Flt_100335,VOXP,HEJY,2025/5/30 21:15,2025/5/30 23:55,738,Aft_10111,164
Flt_100336,SFRI,AAHN,2025/5/30 16:30,2025/5/30 18:35,738,Aft_10014,128
Flt_100337,GLHV,VWIM,2025/5/30 15:30,2025/5/30 18:20,7M8,Aft_10096,149
Flt_100338,CGAO,FGIR,2025/5/30 16:35,2025/5/30 18:20,738,Aft_10113,99
Flt_100339,OXSQ,TUJZ,2025/5/30 7:15,2025/5/30 9:25,738,Aft_10037,106
Flt_100340,WJBA,HIUP,2025/5/30 18:15,2025/5/30 20:50,738,Aft_10021,134
Flt_100341,OXSQ,YITW,2025/5/30 16:00,2025/5/30 18:00,738,Aft_10052,115
Flt_100342,AAHN,YBWQ,2025/5/30 8:50,2025/5/30 13:15,738,Aft_10093,272
Flt_100343,EYWR,KREM,2025/5/30 13:45,2025/5/30 16:20,738,Aft_10064,156
Flt_100344,PZYH,KKME,2025/5/30 20:15,2025/5/30 22:55,738,Aft_10023,158
Flt_100345,HZPW,HIUP,2025/5/30 11:50,2025/5/30 13:50,738,Aft_10027,110
Flt_100346,HZPW,VGVC,2025/5/30 17:30,2025/5/30 19:55,738,Aft_10099,157
Flt_100347,FVJZ,DOMU,2025/5/30 13:55,2025/5/30 16:30,738,Aft_10008,156
Flt_100348,VWIM,HEJY,2025/5/30 13:45,2025/5/30 18:05,738,Aft_10098,262
Flt_100349,AAHN,NBCQ,2025/5/30 18:50,2025/5/30 20:20,7M8,Aft_10127,91
Flt_100350,VOXP,DOMU,2025/5/30 16:10,2025/5/30 17:55,738,Aft_10072,106
Flt_100351,VOXP,ZJCG,2025/5/30 10:40,2025/5/30 12:35,738,Aft_10122,105
Flt_100352,OKJK,OXSQ,2025/5/30 18:05,2025/5/30 20:30,738,Aft_10059,135
Flt_100353,DOMU,GLHV,2025/5/30 19:00,2025/5/30 20:45,738,Aft_10072,92
Flt_100354,DOMU,QGSX,2025/5/30 17:55,2025/5/30 20:45,738,Aft_10029,165
Flt_100355,OKJK,AAHN,2025/5/30 13:10,2025/5/30 15:30,738,Aft_10106,137
Flt_100356,PNNF,NLLA,2025/5/31 21:10,2025/6/1 0:10,738,Aft_10084,175
Flt_100357,HEJY,VWIM,2025/5/31 19:05,2025/5/31 23:45,738,Aft_10115,280
Flt_100358,HZPW,MCVK,2025/5/31 11:10,2025/5/31 16:00,738,Aft_10112,295
Flt_100359,HZPW,FVJZ,2025/5/31 7:25,2025/5/31 9:55,738,Aft_10051,172
Flt_100360,DSQK,ZJCG,2025/5/31 17:35,2025/5/31 19:00,738,Aft_10106,90
Flt_100361,KKME,VWIM,2025/5/31 19:05,2025/5/31 21:05,738,Aft_10128,114
Flt_100362,OKJK,HZPW,2025/5/31 16:20,2025/5/31 18:45,738,Aft_10032,135
Flt_100363,NLLA,YAFY,2025/5/31 17:30,2025/5/31 19:40,738,Aft_10035,123
Flt_100364,EYWR,KKME,2025/5/31 21:15,2025/5/31 23:55,738,Aft_10019,170
Flt_100365,OXSQ,FVJZ,2025/5/31 19:05,2025/5/31 21:00,738,Aft_10069,119
Flt_100366,EYWR,HEJY,2025/5/31 8:50,2025/5/31 11:45,738,Aft_10030,190
Flt_100367,VHLB,EYWR,2025/5/31 20:45,2025/5/31 23:30,738,Aft_10030,125
Flt_100368,EYWR,HGHY,2025/5/31 9:45,2025/5/31 12:40,738,Aft_10098,178
Flt_100369,VUWJ,EYWR,2025/5/31 10:50,2025/5/31 13:25,738,Aft_10091,142
Flt_100370,EYWR,HEXD,2025/5/31 14:35,2025/5/31 17:15,738,Aft_10091,141
Flt_100371,EYWR,KREM,2025/5/31 13:45,2025/5/31 16:20,738,Aft_10104,156
Flt_100372,OETZ,KKME,2025/5/31 7:20,2025/5/31 10:05,738,Aft_10124,178
Flt_100373,KKME,DOMU,2025/5/31 11:10,2025/5/31 13:35,738,Aft_10124,134
Flt_100374,XCHB,ZJCG,2025/5/31 12:25,2025/5/31 14:30,738,Aft_10114,128
Flt_100375,NLLA,HZPW,2025/5/29 9:15,2025/5/29 11:40,738,Aft_10051,161
Flt_100376,HZPW,TUJZ,2025/5/29 13:35,2025/5/29 15:20,738,Aft_10067,108
Flt_100377,FVJZ,HZPW,2025/5/29 21:20,2025/5/29 23:50,738,Aft_10048,149
Flt_100378,OXSQ,LLZL,2025/5/29 21:30,2025/5/29 23:50,738,Aft_10121,142
Flt_100379,VGVC,DOMU,2025/6/1 11:05,2025/6/1 13:15,738,Aft_10047,116
Flt_100380,HZPW,YAFY,2025/5/29 8:15,2025/5/29 9:50,738,Aft_10121,89
Flt_100381,HZPW,VUWJ,2025/5/29 18:45,2025/5/29 20:50,738,Aft_10010,140
Flt_100382,QGSX,HIUP,2025/6/1 13:40,2025/6/1 15:40,738,Aft_10012,112
Flt_100383,OETZ,GLHV,2025/6/1 20:00,2025/6/1 21:55,738,Aft_10012,110
Flt_100384,NBCQ,DOMU,2025/6/1 18:50,2025/6/1 20:15,738,Aft_10097,72
Flt_100385,OKJK,AAHN,2025/6/1 13:10,2025/6/1 15:30,738,Aft_10064,137
Flt_100386,OKJK,XCHB,2025/5/29 11:45,2025/5/29 13:15,738,Aft_10084,73
Flt_100387,DOMU,KKME,2025/5/29 21:30,2025/5/30 0:10,738,Aft_10033,172
Flt_100388,NLLA,HZPW,2025/5/29 20:05,2025/5/29 22:45,7M8,Aft_10129,161
Flt_100389,HZPW,OXSQ,2025/6/1 18:50,2025/6/1 20:30,738,Aft_10094,105
Flt_100390,NYOP,DOMU,2025/6/1 14:35,2025/6/1 20:05,7M8,Aft_10130,315
Flt_100391,HEJY,BBZB,2025/6/1 15:25,2025/6/1 18:15,738,Aft_10049,128
Flt_100392,OKJK,DOMU,2025/6/1 11:35,2025/6/1 14:10,738,Aft_10131,145
Flt_100393,SFRI,WJBA,2025/5/29 10:05,2025/5/29 12:20,738,Aft_10070,139
Flt_100394,OXSQ,WJBA,2025/5/29 9:35,2025/5/29 12:20,738,Aft_10072,164
Flt_100395,YAFY,WKDC,2025/5/29 20:00,2025/5/29 22:30,738,Aft_10076,141
Flt_100396,FVJZ,EYWR,2025/6/1 12:20,2025/6/1 14:30,7M8,Aft_10120,123
Flt_100397,EYWR,IAYH,2025/6/1 15:40,2025/6/1 18:15,738,Aft_10030,164
Flt_100398,PNNF,EYWR,2025/6/1 15:55,2025/6/1 17:50,738,Aft_10081,116
Flt_100399,AAHN,AFPF,2025/5/29 7:05,2025/5/29 8:35,738,Aft_10063,89
Flt_100400,AAHN,IAYH,2025/5/29 17:10,2025/5/29 19:40,738,Aft_10024,150
Flt_100401,EYWR,KREM,2025/5/29 13:45,2025/5/29 16:20,738,Aft_10064,156
Flt_100402,AAHN,VOXP,2025/5/29 18:20,2025/5/29 19:55,738,Aft_10104,98
Flt_100403,PNNF,LLZL,2025/5/29 21:05,2025/5/30 0:15,738,Aft_10061,181
Flt_100404,AAHN,KKME,2025/5/29 11:50,2025/5/29 14:20,738,Aft_10027,169
Flt_100405,WJBA,HIUP,2025/5/29 18:15,2025/5/29 20:50,738,Aft_10027,134
Flt_100406,VGVC,EYWR,2025/5/29 19:55,2025/5/29 22:30,738,Aft_10031,127
Flt_100407,OXSQ,DOMU,2025/6/1 7:05,2025/6/1 8:45,738,Aft_10004,90
Flt_100408,DOMU,HIUP,2025/6/1 9:40,2025/6/1 11:40,738,Aft_10098,110
Flt_100409,NLLA,DYUE,2025/6/1 16:25,2025/6/1 18:55,738,Aft_10084,151
Flt_100410,TZJS,NLLA,2025/6/1 13:00,2025/6/1 15:55,738,Aft_10099,176
Flt_100411,NLLA,PNNF,2025/6/1 17:00,2025/6/1 20:05,738,Aft_10099,198
Flt_100412,YAFY,NLLA,2025/5/30 20:45,2025/5/30 22:55,738,Aft_10035,136
Flt_100413,EYWR,BBZB,2025/5/30 19:00,2025/5/30 20:45,738,Aft_10015,105
Flt_100414,OXSQ,DOMU,2025/5/30 7:05,2025/5/30 8:45,738,Aft_10008,90
Flt_100415,DOMU,YBWQ,2025/5/30 21:15,2025/5/31 1:40,738,Aft_10126,265
Flt_100416,LLZL,HZPW,2025/5/30 20:20,2025/5/30 23:40,7M8,Aft_10066,175
Flt_100417,XHFE,DOMU,2025/5/30 9:00,2025/5/30 11:50,738,Aft_10060,177
Flt_100418,OXSQ,AAHN,2025/5/30 22:20,2025/5/30 23:50,738,Aft_10018,86
Flt_100419,OXSQ,VOXP,2025/5/30 14:45,2025/5/30 16:15,738,Aft_10102,88
Flt_100420,DOMU,OXSQ,2025/5/30 22:10,2025/5/30 23:50,738,Aft_10048,102
Flt_100421,HZPW,FVJZ,2025/5/30 7:45,2025/5/30 10:15,7M8,Aft_10129,172
Flt_100422,MPYS,DOMU,2025/5/30 20:15,2025/5/30 23:05,7M8,Aft_10129,155
Flt_100423,XLHA,DOMU,2025/5/30 12:10,2025/5/30 14:45,738,Aft_10051,140
Flt_100424,BBZB,HEJY,2025/5/30 12:10,2025/5/30 14:15,738,Aft_10049,125
Flt_100425,YBWQ,EYWR,2025/5/30 14:50,2025/5/30 20:25,738,Aft_10031,311
Flt_100426,HZPW,WKDC,2025/5/30 18:05,2025/5/30 21:30,738,Aft_10097,185
Flt_100427,DOMU,VOXP,2025/5/31 9:25,2025/5/31 11:25,73G,Aft_10079,102
Flt_100428,VWIM,HEJY,2025/5/31 13:45,2025/5/31 18:05,738,Aft_10115,262
Flt_100429,ZJCG,DOMU,2025/5/31 21:45,2025/6/1 0:25,738,Aft_10119,148
Flt_100430,GLHV,OXSQ,2025/5/31 21:55,2025/5/31 23:45,738,Aft_10052,118
Flt_100431,GLHV,DOMU,2025/5/31 14:10,2025/5/31 16:05,738,Aft_10125,113
Flt_100432,EYWR,YITW,2025/5/31 14:55,2025/5/31 17:50,738,Aft_10075,188
Flt_100433,OETZ,DOMU,2025/5/31 12:35,2025/5/31 15:25,738,Aft_10034,166
Flt_100434,EYWR,OETZ,2025/5/31 8:05,2025/5/31 10:10,738,Aft_10013,139
Flt_100435,XLHA,NLLA,2025/5/31 13:10,2025/5/31 16:20,738,Aft_10035,192
Flt_100436,VWIM,KKME,2025/5/31 11:50,2025/5/31 14:05,738,Aft_10019,143
Flt_100437,OXSQ,QGSX,2025/5/31 9:55,2025/5/31 11:50,738,Aft_10054,115
Flt_100438,NLLA,OXSQ,2025/5/31 12:25,2025/5/31 15:00,738,Aft_10004,144
Flt_100439,AFPF,AAHN,2025/5/31 9:20,2025/5/31 10:55,738,Aft_10043,95
Flt_100440,LLZL,PNNF,2025/5/31 16:25,2025/5/31 19:45,738,Aft_10061,195
Flt_100441,HEJY,VOXP,2025/5/31 8:55,2025/5/31 11:50,738,Aft_10064,173
Flt_100442,HZPW,LLZL,2025/5/31 7:15,2025/5/31 10:50,7M8,Aft_10066,212
Flt_100443,ZJCG,XCHB,2025/5/31 20:30,2025/5/31 22:30,738,Aft_10114,110
Flt_100444,LFOL,EYWR,2025/5/31 14:45,2025/5/31 17:20,738,Aft_10020,142
Flt_100445,WWMZ,ZOYW,2025/5/31 12:50,2025/5/31 14:40,737GY,Aft_10110,102
Flt_100446,HZPW,NLLA,2025/5/31 10:00,2025/5/31 12:40,738,Aft_10047,165
Flt_100447,TUJZ,YCEX,2025/5/31 16:05,2025/5/31 18:10,738,Aft_10067,136
Flt_100448,NLLA,DOMU,2025/6/1 16:15,2025/6/1 19:15,7M8,Aft_10129,166
Flt_100449,DOMU,KREM,2025/5/29 17:50,2025/5/29 20:00,737GY,Aft_10110,117
Flt_100450,VWIM,OETZ,2025/6/1 20:10,2025/6/1 23:25,738,Aft_10004,187
Flt_100451,ZJCG,OXSQ,2025/6/1 17:25,2025/6/1 19:10,738,Aft_10059,109
Flt_100452,VOXP,MPYS,2025/6/1 10:00,2025/6/1 12:00,7M8,Aft_10090,111
Flt_100453,NLLA,AAHN,2025/6/1 13:50,2025/6/1 16:35,738,Aft_10116,162
Flt_100454,HZPW,OIQN,2025/6/1 18:10,2025/6/1 19:45,738,Aft_10092,87
Flt_100455,NLLA,LLZL,2025/6/1 10:00,2025/6/1 11:55,738,Aft_10051,118
Flt_100456,PNNF,DOMU,2025/5/29 18:25,2025/5/29 20:00,738,Aft_10058,75
Flt_100457,HZPW,XLHA,2025/6/1 16:10,2025/6/1 19:05,7M8,Aft_10011,196
Flt_100458,SFRI,HZPW,2025/5/29 17:10,2025/5/29 19:15,7M8,Aft_10066,125
Flt_100459,DOMU,FPCR,2025/5/29 8:30,2025/5/29 11:30,738,Aft_10052,163
Flt_100460,EYWR,PNNF,2025/6/1 18:00,2025/6/1 20:20,738,Aft_10020,144
Flt_100461,DOMU,OXSQ,2025/6/1 7:05,2025/6/1 8:55,738,Aft_10022,102
Flt_100462,OXSQ,MCWT,2025/6/1 10:00,2025/6/1 14:45,738,Aft_10022,291
Flt_100463,NLLA,OXSQ,2025/6/1 12:25,2025/6/1 15:00,738,Aft_10048,144
Flt_100465,EYWR,KKME,2025/5/29 12:50,2025/5/29 15:45,738,Aft_10128,170
Flt_100466,BBZB,EYWR,2025/5/29 21:50,2025/5/29 23:55,738,Aft_10091,108
Flt_100467,EYWR,VGVC,2025/6/1 16:15,2025/6/1 18:40,738,Aft_10101,170
Flt_100468,NLLA,XLHA,2025/5/30 8:15,2025/5/30 12:05,738,Aft_10035,214
Flt_100469,GLHV,VWIM,2025/5/30 8:25,2025/5/30 10:45,7M8,Aft_10096,149
Flt_100470,EYWR,KKME,2025/5/30 21:15,2025/5/31 0:05,738,Aft_10012,170
Flt_100471,NLLA,OXSQ,2025/5/30 12:25,2025/5/30 15:00,738,Aft_10052,144
Flt_100472,OETZ,HZPW,2025/5/30 17:15,2025/5/30 19:50,738,Aft_10007,151
Flt_100473,SJQD,EYWR,2025/5/30 12:45,2025/5/30 14:35,738,Aft_10042,107
Flt_100474,DOMU,LFOL,2025/5/30 8:35,2025/5/30 11:50,7M8,Aft_10001,194
Flt_100475,EYWR,HGHY,2025/5/30 9:45,2025/5/30 12:40,738,Aft_10026,178
Flt_100476,OETZ,KKME,2025/5/30 7:20,2025/5/30 10:05,738,Aft_10094,178
Flt_100477,KKME,EYWR,2025/5/30 22:05,2025/5/31 0:05,738,Aft_10076,126
Flt_100478,ZOYW,HZPW,2025/5/30 10:20,2025/5/30 12:15,738,Aft_10103,102
Flt_100479,LLZL,OXSQ,2025/5/30 7:30,2025/5/30 10:00,738,Aft_10121,135
Flt_100480,HZPW,OXSQ,2025/5/30 7:30,2025/5/30 9:25,738,Aft_10047,105
Flt_100481,HZPW,KKME,2025/5/30 7:35,2025/5/30 10:10,738,Aft_10010,168
Flt_100482,XLHA,HZPW,2025/5/30 12:10,2025/5/30 15:00,737GY,Aft_10110,156
Flt_100483,HIUP,OETZ,2025/5/30 16:50,2025/5/30 19:00,738,Aft_10083,116
Flt_100484,LLZL,PNNF,2025/5/30 16:25,2025/5/30 19:45,738,Aft_10061,195
Flt_100485,XCHB,OKJK,2025/5/30 14:15,2025/5/30 15:25,738,Aft_10115,76
Flt_100486,HZPW,OETZ,2025/5/30 20:10,2025/5/30 23:00,738,Aft_10116,161
Flt_100487,HEJY,EYWR,2025/5/30 19:00,2025/5/30 22:30,738,Aft_10101,195
Flt_100488,VGVC,DOMU,2025/5/31 16:00,2025/5/31 17:55,738,Aft_10024,116
Flt_100490,HZPW,OETZ,2025/5/31 20:10,2025/5/31 23:00,738,Aft_10032,161
Flt_100491,HZPW,NLLA,2025/5/31 8:00,2025/5/31 10:50,7M8,Aft_10086,165
Flt_100492,AAHN,GLHV,2025/5/31 14:40,2025/5/31 16:10,7M8,Aft_10077,90
Flt_100493,VOXP,HEJY,2025/5/31 21:15,2025/5/31 23:55,738,Aft_10009,164
Flt_100494,VOXP,WKDC,2025/5/31 15:35,2025/5/31 17:50,738,Aft_10021,136
Flt_100495,DOMU,NYOP,2025/5/31 18:20,2025/5/31 23:30,7M8,Aft_10107,318
Flt_100496,HIUP,DOMU,2025/5/31 9:30,2025/5/31 11:10,738,Aft_10131,102
Flt_100497,EYWR,VWIM,2025/5/31 6:50,2025/5/31 9:15,738,Aft_10109,137
Flt_100498,EYWR,XCHB,2025/5/31 9:05,2025/5/31 11:05,738,Aft_10114,125
Flt_100499,PNNF,EYWR,2025/5/31 12:25,2025/5/31 14:25,738,Aft_10056,116
Flt_100500,EYWR,VGVC,2025/5/31 16:15,2025/5/31 18:45,738,Aft_10132,170
Flt_100501,OETZ,VGVC,2025/5/31 16:20,2025/5/31 19:35,7M8,Aft_10089,200
Flt_100502,MPYS,VOXP,2025/5/29 13:00,2025/5/29 14:55,7M8,Aft_10090,111
Flt_100503,VGVC,DOMU,2025/5/29 10:55,2025/5/29 13:15,738,Aft_10100,116
Flt_100504,DOMU,PNNF,2025/6/1 15:30,2025/6/1 17:10,738,Aft_10131,96
Flt_100505,EYWR,VUWJ,2025/6/1 7:15,2025/6/1 9:50,738,Aft_10091,173
Flt_100506,YBWQ,HZPW,2025/6/1 15:05,2025/6/1 19:50,738,Aft_10025,269
Flt_100507,VUWJ,HZPW,2025/6/1 21:50,2025/6/2 0:05,738,Aft_10036,113
Flt_100508,OXSQ,FXGB,2025/5/29 10:25,2025/5/29 12:35,738,Aft_10094,121
Flt_100509,NLLA,LLZL,2025/5/29 10:00,2025/5/29 11:55,738,Aft_10003,118
Flt_100510,HEJY,VWIM,2025/5/29 19:05,2025/5/29 23:45,738,Aft_10032,280
Flt_100511,OETZ,OXSQ,2025/6/1 11:05,2025/6/1 13:45,738,Aft_10052,147
Flt_100512,HZPW,FVJZ,2025/6/1 7:45,2025/6/1 10:15,7M8,Aft_10133,172
Flt_100513,DOMU,PZYH,2025/5/29 11:50,2025/5/29 13:50,738,Aft_10015,121
Flt_100514,EYWR,IAYH,2025/5/29 15:40,2025/5/29 18:15,738,Aft_10042,164
Flt_100515,HZPW,QLPO,2025/6/1 15:20,2025/6/1 18:00,738,Aft_10080,157
Flt_100516,SFRI,HZPW,2025/6/1 17:10,2025/6/1 19:15,7M8,Aft_10108,125
Flt_100517,HEJY,TUJZ,2025/6/1 18:10,2025/6/1 20:40,738,Aft_10119,145
Flt_100518,OKJK,DOMU,2025/5/29 11:35,2025/5/29 13:50,7M8,Aft_10086,145
Flt_100519,DOMU,EYWR,2025/6/1 16:25,2025/6/1 17:55,738,Aft_10124,92
Flt_100520,EYWR,WKDC,2025/6/1 11:55,2025/6/1 14:40,738,Aft_10073,157
Flt_100521,WKDC,YAFY,2025/5/29 16:00,2025/5/29 18:45,738,Aft_10076,147
Flt_100522,DOMU,OKJK,2025/5/29 15:10,2025/5/29 17:25,738,Aft_10043,142
Flt_100523,FXWC,DOMU,2025/6/1 3:15,2025/6/1 5:35,738F,Aft_10134,141
Flt_100524,DOMU,WKDC,2025/6/1 8:00,2025/6/1 11:55,738,Aft_10087,207
Flt_100525,KDAP,DOMU,2025/6/1 2:50,2025/6/1 6:15,738,Aft_10105,183
Flt_100526,AAHN,YBWQ,2025/6/1 8:50,2025/6/1 13:15,738,Aft_10053,272
Flt_100527,YBWQ,DOMU,2025/5/29 8:55,2025/5/29 13:20,738,Aft_10039,253
Flt_100528,MCVK,DOMU,2025/6/1 14:40,2025/6/1 18:55,7M8,Aft_10117,260
Flt_100529,VDBQ,DOMU,2025/5/29 13:20,2025/5/29 16:20,738,Aft_10038,174
Flt_100530,KKME,PZYH,2025/6/1 17:15,2025/6/1 19:30,738,Aft_10029,121
Flt_100531,OXSQ,TUJZ,2025/5/29 7:20,2025/5/29 9:25,738,Aft_10116,106
Flt_100532,EYWR,DOMU,2025/5/29 9:15,2025/5/29 10:50,738,Aft_10087,100
Flt_100533,AAHN,SFRI,2025/6/1 7:05,2025/6/1 9:20,738,Aft_10015,137
Flt_100534,DOMU,BBZB,2025/5/30 21:25,2025/5/30 23:50,738,Aft_10119,156
Flt_100535,UCKP,VWIM,2025/5/30 19:10,2025/5/30 21:20,738,Aft_10032,121
Flt_100536,HZPW,NLLA,2025/5/30 10:00,2025/5/30 12:40,7M8,Aft_10133,165
Flt_100537,VGVC,AAHN,2025/5/30 20:00,2025/5/30 22:15,7M8,Aft_10090,112
Flt_100538,MFGL,DOMU,2025/5/30 0:30,2025/5/30 6:05,7M8,Aft_10001,327
Flt_100539,NBCQ,EYWR,2025/5/30 10:35,2025/5/30 12:40,738,Aft_10056,117
Flt_100540,HZPW,ALFU,2025/5/30 17:15,2025/5/30 18:50,738,Aft_10105,88
Flt_100541,NTCO,HZPW,2025/5/30 22:15,2025/5/30 23:45,738,Aft_10121,84
Flt_100542,YAFY,HZPW,2025/5/30 10:45,2025/5/30 12:30,738,Aft_10067,99
Flt_100543,KKME,HZPW,2025/5/30 11:15,2025/5/30 13:45,738,Aft_10010,133
Flt_100544,KKME,DOMU,2025/5/30 8:05,2025/5/30 10:20,738,Aft_10113,134
Flt_100545,HZPW,HIUP,2025/5/30 17:05,2025/5/30 18:50,738,Aft_10017,110
Flt_100546,HIUP,MCWT,2025/5/30 19:50,2025/5/31 0:10,738,Aft_10017,279
Flt_100547,NBCQ,HZPW,2025/5/31 16:00,2025/5/31 17:40,738,Aft_10099,88
Flt_100548,DOMU,HEXD,2025/5/31 13:50,2025/5/31 16:55,738,Aft_10002,172
Flt_100549,OXSQ,HUYM,2025/5/31 7:35,2025/5/31 9:35,738,Aft_10052,101
Flt_100550,AAHN,DSQK,2025/5/31 15:10,2025/5/31 16:45,738,Aft_10106,99
Flt_100551,AAHN,XLHA,2025/5/31 17:00,2025/5/31 19:50,738,Aft_10017,179
Flt_100552,YITW,EYWR,2025/5/31 18:55,2025/5/31 21:30,738,Aft_10075,142
Flt_100553,GLHV,VWIM,2025/5/31 13:55,2025/5/31 16:20,7M8,Aft_10117,149
Flt_100554,OKJK,DOMU,2025/5/31 11:35,2025/5/31 13:50,7M8,Aft_10129,145
Flt_100555,HZPW,YITW,2025/5/31 17:00,2025/5/31 20:00,738,Aft_10088,188
Flt_100556,HUYM,DOMU,2025/5/31 10:40,2025/5/31 12:40,738,Aft_10087,122
Flt_100557,VGVC,HZPW,2025/5/31 20:55,2025/5/31 23:10,738,Aft_10113,128
Flt_100558,YITW,DOMU,2025/5/31 15:05,2025/5/31 17:40,738,Aft_10102,146
Flt_100559,DOMU,VGVC,2025/5/31 7:15,2025/5/31 9:40,738,Aft_10037,143
